Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2381645;1;Bougie parfumée votive 10h jasmin coquin bleu;71,69,29,27;2,5;1;;0;;;;;2381645;;;;3023673816454;;0;;;;;20;1;;;;;;<p>Le bleu vous invite au rêve et à l’évasion… Petits plus déco de votre salon, quelques <strong>bougies votives bleues</strong> suffisent pour réveiller votre intérieur ! Glissées parmi vos objets de décoration, ces <strong>petites bougies parfumées bleues</strong> rafraîchissent en un instant votre pièce. <br/><br/>Parfumée au jasmin, cette <strong>bougie bleue</strong> diffuse la délicatesse d’une <strong>senteur florale</strong>… Pour une ambiance apaisante et poétique, mariez cette <strong>petite bougie bleue</strong> à de jolies notes rosées…<br/><br/>Et pour un plus bel effet, placez  simplement cette <strong>bougie votive</strong> dans son <a href="/2122310-mini-verre-pour-bougies-votives.html">écrin de verre</a> !<br/><br/>N’hésitez pas à mixer les formes et les couleurs avec toute notre collection de <a href="/67-bougies-d-ambiance">bougies d’ambiance</a> !<br/><br/>Bougie votive coulée, teinté et parfumée dans la masse. Parfum de Grasse : Jasmin coquin. </p>;;Bougie parfumée votive bleu jasmin ;Bougie parfumée votive bleu jasmin ;Disposez quelques bougies votives bleues pour réveiller la déco de votre salon ! Parfumée au jasmin, cette bougie bleue diffuse la délicatesse d’une senteur florale.;;;;1;;2015-04-08;1;;0;Hauteur:38,Diamètre:48,Poids:50,Durée de combustion:+/- 10,Tranche de combustion:1 à 15 heures,Type de produit:Bougies votives parfumées,Collection:Parfum et fantaisie,Parfum:Jasmin coquin,Famille olfactive:Florale;0;;0;0;0;0;0;1
2381610;1;Bougie parfumée votive 10h pivoine écarlate rose;71,69,29,27;2,5;1;;0;;;;;2381610;;;;3023673816102;;0;;;;;20;1;;;;;;<p>Tour à tour girly, romantique, glamour et extrêmement tendance… Le rose n’est pas réservé aux petites filles ! Aux couleurs toniques et vitaminées, cette <strong>bougie votive rose</strong> révèle une facette sophistiquée. N’hésitez pas à disposer quelques <strong>bougies votives roses</strong> dans toutes les pièces de votre maison ! Facile à adapté, ces <strong>petites bougies roses</strong> se marient avec des touches de noir ou de gris pour un look élégant… Mais aussi avec le vert pour un intérieur aux couleurs du printemps !<br/><br/>Au doux parfum de pivoine, cette <strong>bougie rose</strong> diffuse une <strong>senteur florale</strong> fraîche et délicate. N’oubliez pas de disposer cette <strong>petite bougie parfumée</strong> dans son <a href="/2122310-mini-verre-pour-bougies-votives.html">verre</a> pour multiplier les reflets de sa flamme !<br/><br/>Trouvez votre inspiration couleur avec toutes notre collection de <a href="/71-bougies-votives">bougies votives colorées</a> ! <br/><br/>Bougie votive coulée, teinté et parfumée dans la masse. Parfum de Grasse : Pivoine écarlate. </p>;;Bougie parfumée votive rose pivoine;Bougie parfumée votive rose pivoine;Aux couleurs toniques, cette bougie votive rose révèle votre intérieur de manière très sophistiquée. Parfumée à la pivoine, elle diffuse une senteur florale délicate.;;;;1;;2015-04-08;1;;0;Hauteur:38,Diamètre:48,Poids:50,Durée de combustion:+/- 10,Tranche de combustion:1 à 15 heures,Type de produit:Bougies votives parfumées,Collection:Parfum et fantaisie,Parfum:Pivoine écarlate,Famille olfactive:Florale;0;;0;0;0;0;0;1
2381640;1;Bougie parfumée votive 10h amande jolie vert;71,69,29,27;2,5;1;;0;;;;;2381640;;;;3023673816409;;0;;;;;20;1;;;;;;<p>Installées en petites touches, ces <strong>bougies votives vertes</strong> vous permettent de « cultiver » votre jardin intérieur… Comme une fenêtre ouverte sur la nature, ces <strong>petites bougies vertes</strong> rafraîchissent instantanément votre décor. Et pour une déco zen et reposante, associez ces <strong>bougies vertes</strong> aux teintes marron, taupe et beige. <br/><br/><p>Disposez ces <strong>petites bougies parfumées</strong> dans un <a href="/2122310-mini-verre-pour-bougies-votives.html">verre adapté</a> et allumez la mèche… De délicates <strong>senteurs d’amande</strong> se diffusent dans votre pièce… Pour une ambiance propice à la détente… <br/><br/>Pour vous rapprocher toujours plus de la nature, découvrez notre collection de <a href="/21-la-nature">bougies parfumées et diffuseurs naturels</a>.<br/><br/>Bougie votive coulée, teinté et parfumée dans la masse. Parfum de Grasse : Pivoine écarlate. </p>;;Bougie parfumée votive 10h amande vert;Bougie parfumée votive 10h amande vert;Ces bougies votives vertes rafraîchissent instantanément votre décor. Parfumées à l’amande, ces petites bougies diffusent une ambiance de douceur.  ;;;;1;;2015-04-08;1;;0;Hauteur:38,Diamètre:48,Poids:50,Durée de combustion:+/- 10,Tranche de combustion:1 à 15 heures,Type de produit:Bougies votives parfumées,Collection:Parfum et fantaisie,Parfum:Amande jolie,Famille olfactive:Florale;0;;0;0;0;0;0;1
2381625;1;Bougie parfumée votive 10h figue mutine violet;71,69,29,27;2,5;1;;0;;;;;2381625;;;;3023673816256;;0;;;;;20;1;;;;;;<p>Féminine et tendance, la couleur violette ne manque pas de vous séduire ! Cette <strong>bougie votive violette</strong> s’installe en petites touches dans son <a href="/2122310-mini-verre-pour-bougies-votives.html">verre adapté</a> pour façonner votre décor. Associées au gris, ces <strong>petites bougies</strong> adouciront votre déco, avec du blanc, elles dynamiseront votre intérieur... Tandis qu’avec une pointe de noir, elles se jouent des contrastes !<br/><br/>Et pour personnaliser davantage votre univers, cette <strong>bougie votive</strong> diffuse de délicieuses senteurs de figue. Une <strong>bougie parfumée</strong> qui vous permet de répondre à toutes vos fantaisies !<br/><br/>Pour un intérieur placé sous le signe des couleurs, découvrez toutes nos <a href="/67-bougies-d-ambiance">bougies d’ambiance</a> !<br/><br/>Bougie votive coulée, teinté et parfumée dans la masse. Parfum de Grasse : Pivoine écarlate. </p>;;Bougie parfumée votive violet figue;Bougie parfumée votive violet figue;Cette bougie votive violette s’installe en petites touches pour façonner votre décor. Et pour personnaliser votre univers, cette bougie diffuse des senteurs de figue.;;;;1;;2015-04-08;1;;0;Hauteur:38,Diamètre:48,Poids:50,Durée de combustion:+/- 10,Tranche de combustion:1 à 15 heures,Type de produit:Bougies votives parfumées,Collection:Parfum et fantaisie,Parfum:Figue mutine,Famille olfactive:Fruitée;0;;0;0;0;0;0;1
2381620;1;Bougie parfumée votive 10h love patchouli orange;71,69,29,27;2,5;1;;0;;;;;2381620;;;;3023673816201;;0;;;;;20;1;;;;;;<p>A peine installées, les <strong>bougies votives oranges</strong> ajoutent de l’éclat à votre intérieur ! Couleur de la convivialité, ces <strong>pettes bougies</strong> ajoutent une dose de bonne humeur dans votre pièce. Une teinte vitaminée, pleine de gaieté ! <br/><br/>Pour illuminer votre habitat, déposez cette <strong>bougie au patchouli</strong> dans un <a href="/2122310-mini-verre-pour-bougies-votives.html">contenant adapté</a>. La flamme se joue des reflets, tandis que cette <strong>bougie parfumée</strong> diffuse toute l’intensité du patchouli !<br/><br/>Pour une déco encore plus colorée, découvrez toutes nos nos <a href="/68-bougies-decobougies sculptées</a> ! <br/><br/>Bougie votive coulée, teinté et parfumée dans la masse. Parfum de Grasse : Pivoine écarlate. </p>;;Bougie parfumée votive orange patchouli;Bougie parfumée votive orange patchouli;A peine installées, les bougies votives oranges ajoutent de l’éclat à votre intérieur ! Allumée, cette bougie parfumée diffuse toute l’intensité du patchouli !;;;;1;;2015-04-08;1;;0;Hauteur:38,Diamètre:48,Poids:50,Durée de combustion:+/- 10,Tranche de combustion:1 à 15 heures,Type de produit:Bougies votives parfumées,Collection:Parfum et fantaisie,Parfum:Love patchouli,Famille olfactive:Boisée;0;;0;0;0;0;0;1
