Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2510065;1;2 bougies décoratives pomme de pin 13cm blanc et beige;79,78;23,17;1;;0;;;;;2510065;;;;;;0;;;;;0;1;;;;;;<p>Qu'y a-t-il de plus naturel qu'une déco pommes de pin pour Noël ? Avec un brin d'imagination, ces <strong>décorations lumineuses</strong> s'entremêlent aux pommes de pin ramassées en forêt. Disposez quelques <strong>bougies pomme de pin</strong> au centre de votre déco de fête et émerveillez vos invitez... Les <strong>bougies décoratives pomme de pin blanche et beige</strong> feront entrer la magie du grand Nord au cœur de votre maison ! <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies originales</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> teintées masse vous offrent une qualité de brûlage exceptionnelle assurant une durée de combustion d’environ 25h, sans risque de coulure. <br/> <br/> Pour une décoration de fête encore plus nordique, découvrez aussi les <a href="/2510060-bougies-decoratives-pomme-de-pin-8-5cm.html" >bougies de Noël pomme de pin 8,5cm</a>. <br/> <br/>Design : Made in France. Bougies artisanales fabriquées à la main. </p>;;2 bougies décoratives pomme de pin 13cm blanc et beige;2 bougies décoratives pomme de pin 13cm blanc et beige;Ces décorations lumineuses s'entremêlent aux pommes de pin ramassées en forêt. Disposez quelques bougies pomme de pin au centre de votre déco de fête et émerveillez vos invitez... ;bougies-decoratives-pomme-de-pin-13cm;;;1;;2013-01-01;1;;0;Hauteur : 130, Diamètre : 80, Poids : 295, Durée de combustion : +/- 25, Tranche de combustion : 25 à 35 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2510060;1;2 bougies décoratives pomme de pin 8,5cm blanc et beige;79,78;11,5;1;;0;;;;;2510060;;;;;;0;;;;;0;1;;;;;;<p>Plus vraies que nature, les <strong>bougies pomme de pin</strong> invitent les sous-bois à dîner à votre table... Idéales pour une décoration de fête, ces <strong>bougies pomme de pin</strong> évoquent Noël à merveille. Profitez-en pour en parsemer votre table de fête ! Dans un jeu de matières, ces <strong>bougies sculptées en stéarine</strong> se parent d’une couleur aux reflets « cristaux de neige ». Allumées ces <strong>bougies de Noël</strong> vous emporteront dans la féérie d’une balade en plein cœur d’une forêt d’hiver. <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies originales</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> teintées masse vous proposent une qualité de brûlage exceptionnelle, sans risque de coulure, pour faire durer la magie de Noël. <br/> <br/> Pour une décoration de fête encore plus nordique, découvrez toute la collection de <a href="/79-noel-scandinave" >bougies Noël scandinave</a>. <br/> <br/> Design : Made in France. Bougies artisanales fabriquées à la main. </p>;;2 bougies décoratives pomme de pin 8,5cm blanc et beige;2 bougies décoratives pomme de pin 8,5cm blanc et beige;Plus vraies que nature, les bougies pomme de pin invitent les sous-bois à dîner à votre table... Idéales pour une décoration de fête, ces bougies pomme de pin évoquent Noël à merveille.;bougies-decoratives-pomme-de-pin-8-5cm;;;1;;2013-01-01;1;;0;Hauteur : 85, Diamètre : 60, Poids : 105, Durée de combustion : +/- 8, Tranche de combustion : 1 à 15 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2576210;1;Bougie décorative boule de neige Ø7cm blanc;79,78;4,17;1;;0;;;;;2576210;;;;3023675762100;;0;;;;;50;1;;;;;;<p>Cet hiver, misez sur un décor givré avec la <strong>bougie boule de neige blanche</strong>. Plus vraie que nature, cette <strong>bougie décorative</strong> installera la magie d’une ambiance enneigée dans votre maison. Accessoire idéal pour une décoration de fête, la <strong>bougie boule de neige</strong> se dépose sur votre table festive et illumine votre dîner d’une féérie de Noël résolument glacée. <br/> <br/> <strong>Fabriquée à la main</strong>, cette <strong>bougie originale</strong> est conçue à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Cette <strong>bougie artisanale</strong> teintée masse est dotée d’une qualité de brûlage exceptionnelle assurant une durée de combustion d’environ 8h, sans risque de coulure. <br/> <br/> Pour une décoration de fête encore plus nordique, découvrez toute la collection de <a href="/79-noel-scandinave" >bougies Noël scandinave</a>. <br/> <br/>Design : Made in France. Bougie artisanale fabriquée à la main. </p>;;Bougie décorative boule de neige Ø7cm blanc;Bougie décorative boule de neige Ø7cm blanc;Plus vraie que nature, la bougie boule de neige installe la magie d’une ambiance enneigée dans votre maison. La bougie boule de neige se dépose sur votre table festive pour un Noël résolument givré.;bougie-decorative-boule-de-neige-7cm-blanc;;;1;;2013-01-01;1;;0;Hauteur : 70, Longueur : 70, Profondeur : 60, Poids : 175, Durée de combustion : +/- 18, Tranche de combustion : 15 à 25 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2510050;1;Bougie décorative chalet toit enneigé et pailleté 13cm blanc;79,78;15,42;1;;0;;;;;2510050;;;;3023675100506;;0;;;;;50;1;;;;;;<p>Avec la <strong>bougie décorative chalet toit enneigé et pailleté</strong>, laissez-vous emporter par la magie des fêtes de fin d’année. Recréez chez vous un univers féérique en disposant quelques <strong>bougies en forme de petite maison</strong> sur votre table de fête. Dans un jeu de matières, cette <strong>bougie sculptée en stéarine</strong> se pare d’une couleur blanche aux reflets « cristaux de neige » sur ses façades, tandis qu’une neige scintillante se dépose sur son toit. Dressez le décor d’un <strong>petit village scandinave</strong> au manteau blanc, illuminez votre réveillon et émerveillez vos invités. <br/><br/><strong>Fabriquée à la main</strong>, cette <strong>bougie originale</strong> est conçue à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Cette <strong>bougie artisanale</strong> teintée masse est dotée d’une qualité de brûlage exceptionnelle assurant une durée de combustion d’environ 40h, sans risque de coulure. <br/> <br/>Pour une décoration scandinave encore plus authentique, mixez les formes avec la <a href="/2510055-bougie-decorative-chapelle-toit-enneige-et-paillete-15cm-blanc.html" >bougie décorative chapelle 15cm blanche</a>. <br/> <br/>Design : Made in France. Bougie artisanale fabriquée à la main. </p>;;Bougie décorative chalet toit enneigé et pailleté 13cm blanc;Bougie décorative chalet toit enneigé et pailleté 13cm blanc;Créez un univers féérique en disposant quelques bougies en forme de petite maison sur votre table de fête… Illuminez votre réveillon et émerveillez vos invités.;bougie-decorative-chalet-toit-enneige-et-paillete-13cm-blanc;;;1;;2013-01-01;1;;0;Hauteur : 130, Longueur : 70, Profondeur : 60, Poids : 400, Durée de combustion : +/- 40, Tranche de combustion : 35 à 45 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2510045;1;Bougie décorative chalet toit enneigé et pailleté 10cm blanc;79,78;13,33;1;;0;;;;;2510045;;;;3023675100452;;0;;;;;50;1;;;;;;<p>Pour un Noël placé sous le signe de la féérie, dressez le décor d’un <strong>petit village scandinave</strong> enneigé. Avec la <strong>bougie décorative chalet toit enneigé et pailleté</strong>, décorez votre intérieur de petites maisons au manteau d’hiver. Allumez vos <strong>bougies en forme de petite maison</strong>. Le décor se sublime, les toits s’illuminent, la magie s’exprime… Dans un jeu de matières, cette <strong>bougie sculptée en stéarine</strong> se pare d’une couleur blanche aux reflets « cristaux de neige » sur ses façades, tandis qu’une neige scintillante se dépose sur son toit. <br/> <br/> <strong>Fabriquée à la main</strong>, cette <strong>bougie originale</strong> est conçue à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Cette <strong>bougie artisanale</strong> teintée masse est dotée d’une qualité de brûlage exceptionnelle assurant une durée de combustion d’environ 20h, sans risque de coulure. <br/> <br/> Pour une décoration scandinave encore plus authentique, mixez les formes avec la <a href="/2510055-bougie-decorative-chapelle-toit-enneige-et-paillete-15cm-blanc.html" >bougie décorative chapelle 15cm blanche</a>. <br/> <br/>Design : Made in France. Bougie artisanale fabriquée à la main. </p>;;Bougie décorative chalet toit enneigé et pailleté 10cm blanc;Bougie décorative chalet toit enneigé et pailleté 10cm blanc;Avec la bougie décorative chalet toit enneigé et pailleté, décorez votre intérieur de petites maisons au manteau d’hiver. Le décor se sublime, les toits s’illuminent, la magie s’exprime…;bougie-decorative-chalet-toit-enneige-et-paillete-10cm-blanc;;;1;;2013-01-01;1;;0;Hauteur : 100, Longueur : 85, Profondeur : 60, Poids : 340, Durée de combustion : +/- 20, Tranche de combustion : 15 à 25 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2510055;1;Bougie décorative chapelle toit enneigé et pailleté 15cm blanc;79,78;15,42;1;;0;;;;;2510055;;;;3023675100551;;0;;;;;50;1;;;;;;<p>A l’approche de Noël, la <strong>bougie décorative chapelle toit enneigé et pailleté</strong> fera entrer la féérie des fêtes de fin d’année. Avec cette <strong>bougie festive</strong>, dressez le décor d’un <strong>petit village scandinave</strong> au manteau de neige. Dans un jeu de matières, cette <strong>bougie sculptée en stéarine</strong> se pare d’une couleur blanche aux reflets « cristaux de neige » sur ses façades, tandis que de flocons scintillants se déposent sur son toit… Allumées, vos <strong>bougies de Noël</strong> illumineront votre réveillon à la lueur d’un souffle givré.  <br/> <br/><strong>Fabriquée à la main</strong>, cette <strong>bougie maison</strong> est conçue à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Cette <strong>bougie artisanale</strong> teintée masse est dotée d’une qualité de brûlage exceptionnelle assurant une durée de combustion d’environ 40h, sans risque de coulure. <br/> <br/>Pour une décoration scandinave encore plus authentique, mixez les formes avec la <a href="/2510050-bougie-decorative-chalet-toit-enneige-et-paillete-13cm-blanc.html" >bougie décorative chalet 13cm blanche</a>. <br/> <br/>Design : Made in France. Bougie artisanale fabriquée à la main. </p>;;Bougie décorative chapelle toit enneigé et pailleté 15cm blanc;Bougie décorative chapelle toit enneigé et pailleté 15cm blanc;La bougie décorative chapelle toit enneigé vous apporte la féérie des fêtes de fin d’année. Dressez le décor d’un village scandinave et illuminez votre réveillon à la lueur d’un souffle givré.;bougie-decorative-chapelle-toit-enneige-et-paillete-15cm-blanc;;;1;;2013-01-01;1;;0;Hauteur : 150, Longueur : 80, Profondeur : 68, Poids : 415, Durée de combustion : +/- 40, Tranche de combustion : 35 à 45 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2510040;1;2 bougies décoratives chalet 7,3cm beige et blanc;79,78;11,5;1;;0;;;;;2510040;;;;;;0;;;;;50;1;;;;;;<p>Qu’y a-t-il de plus chic qu’une <strong>décoration de Noël scandinave</strong> ? Idéal pour une décoration festive, cet ensemble de <strong> petites bougies en forme de maison</strong> se dépose un peu partout dans votre maison. Apportez une jolie touche de féerie et recréez votre petit village nordique en mixant les formes et les couleurs. Ces <strong>bougies sculptées en stéarine</strong> se parent d’un effet « cristaux de neige » pour une atmosphère encore plus magique ! <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies originales</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> teintées masse vous offrent une qualité de brûlage exceptionnelle assurant une durée de combustion d’environ 10h, sans risque de coulure. <br/> <br/>Pour une décoration de Noël encore plus nordique, complétez votre déco de Noël avec toute notre collection de <a href="/79-noel-scandinave" >bougies de Noël scandinaves</a>. <br/> <br/> Design : Made in France. Bougies artisanales fabriquées à la main. </p>;;2 bougies décoratives chalet 7,3cm beige et blanc;2 bougies décoratives chalet 7,3cm beige et blanc;Qu’y a-t-il de plus chic qu’une décoration de Noël scandinave ? Idéal pour une décoration festive, cet ensemble de petites bougies maison apporte une jolie touche de féerie !;bougies-decoratives-chalet-7-3cm;;;1;;2013-01-01;1;;0;Hauteur : 73, Longueur : 63, Profondeur : 43, Poids : 135, Durée de combustion : +/- 10, Tranche de combustion : 1 à 15 heures, Collection : Noël scandinave, Parfum : , Type de produit : Bougies décoratives;0;;0;0;0;0;0;1
2700225;1;2 photophores céramiques maison 15,5cm blanc;79,78,32,33,31,73,72;19,83;1;;0;;;;;2700225;;;;;;0;;;;;50;1;;;;;;<p>Pour une décoration résolument scandinave, déposez plusieurs <strong>photophores céramique maison</strong> dans votre intérieur. Sur votre table basse ou sur votre étagère, cet ensemble de <strong>photophores scandinaves</strong> sera du plus bel effet ! Pour Noël, mixez les modèles avec les <a href="/2700220-ensemble-de-3-photophores-ceramique-maison-11cm-blanc.html" >photophores maison 11cm blancs</a> et recréez un petit village nordique. La nuit tombée, placez une <a href="/2253400-lot-de-50-bougies-chauffe-plat-blanc-4h-plastique-transparent.html" >bougie chauffe-plat</a> dans ces <strong>photophores maison</strong> et laissez la féérie vous emporter. <br/> <br/>Pour une décoration de Noël au design nordique, découvrez toute la collection de <a href="/79-noel-scandinave"> bougies, photophores et bougeoirs Noël scandinave</a>. <br/> <br/> </p>;;2 photophores céramiques maison 15,5cm blanc;2 photophores céramiques maison 15,5cm blanc;Recréez un petit village nordique avec nos photophores céramique en forme de maison. La nuit tombée, placez une bougie chauffe-plat dans ces photophores et laissez la féérie vous emporter.;photophores-ceramiques-maison-15-5cm;;;1;;2013-01-01;1;;0;Hauteur : 155, Longueur : 88, Profondeur : 76, Poids : 254, Collection : Noël scandinave, Parfum : , Type de produit : Photophores;0;;0;0;0;0;0;1
2700220;1;3 photophores céramiques maison 11cm blanc;79,78,32,33,31,73,72;19,75;1;;0;;;;;2700220;;;;;;0;;;;;50;1;;;;;;<p>Venue tout droit des pays du Nord, la <strong>petite maison scandinave</strong> se décline en photophore. Idéal pour réchauffer vos longues soirées d’hiver, cet ensemble de <strong>photophores céramique maison</strong> illuminera à merveille votre table de Noël. Pour une ambiance encore plus festive, mixez les modèles et composez votre petit village nordique avec les <a href="/2700225-ensemble-de-photophores-ceramique-maison-15-5cm-blanc.html" >photophores maison 15,5cm blanc</a>. La nuit tombée, placez une <a href="/2253400-lot-de-50-bougies-chauffe-plat-blanc-4h-plastique-transparent.html" >bougie chauffe-plat</a> dans votre <strong>photophore design</strong> pour diffuser une lumière magique et émerveiller vos invités. <br/> <br/>Pour une décoration de Noël au design nordique, découvrez toute la collection de bougies, photophores et bougeoirs <a href="/79-noel-scandinave" >Noël scandinave</a>. <br/> <br/> </p>;;3 photophores céramiques maison 11cm blanc;3 photophores céramiques maison 11cm blanc;Venue des pays du Nord, la petite maison scandinave se décline en photophore. Idéal pour réchauffer vos soirées d’hiver, ces photophores céramique maison illumineront votre table de Noël.;photophores-ceramiques-maison- 11cm;;;1;;2013-01-01;1;;0;Hauteur : 110, Longueur : 60, Profondeur : 60, Poids : 134, Collection : Noël scandinave, Parfum : , Type de produit : Photophores;0;;0;0;0;0;0;1
2700280;1;Chandelier centre de table village 9 mini-bougies blanc;79,78,73,72;33,25;1;;0;;;;;2700280;;;;3023677002808;;0;;;;;50;1;;;;;;<p>Personnalisez votre décoration de table avec le <strong>chandelier centre de table village blanc</strong>. Objet déco design aux lignes épurées, ce <strong>chandelier blanc</strong> s’inspire de la tendance scandinave pour illuminer vos repas. Idéal pour accessoiriser votre décoration de Noël, ce <strong>centre de table en forme de petites maisons</strong> accueille jusqu’à 9 mini-bougies… Pour un effet garanti ! <br><br> Ce chandelier au design scandinave s’utilise avec les sachets de <a href="/2541205-sachet-de-13-mini-bougies-blanc-taupe-noir.html" >13 mini-bougies blanches, taupe et noir</a>, <a href="/2541200-sachet-de-13-mini-bougies-blanc.html" >13 mini-bougies blanches</a> et <a href="/2459200-sachet-de-13-mini-bougies-rouge.html" >13 mini-bougies rouges</a>. <br/> <br/> </p>;;Chandelier centre de table village 9 mini-bougies blanc;Chandelier centre de table village 9 mini-bougies blanc;Personnalisez votre décoration de table avec le chandelier centre de table village blanc. Objet déco design, ce chandelier blanc sera idéal pour accessoiriser votre décoration de Noël,;chandelier-centre-de-table-village-9-mini-bougies-blanc;;;1;;2013-01-01;1;;0;Hauteur : 220, Longueur : 180, Profondeur : 180, Poids : 710, Collection : Noël scandinave, Parfum : , Type de produit : Bougeoirs;0;;0;0;0;0;0;1
