Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2024204;1;Bougie ronde striée Ø6cm 7h ivoire ;67,65,30,27,111,34,36;4,17;1;;0;;;;;2024204;;;;3553670242043;;0;;;;;20;1;;;;;;<p>La douceur envahit votre décoration intérieure avec cette charmante <strong>bougie boule striée couleur ivoire</strong>. Disséminez plusieurs de ces <strong>bougies décoratives</strong> dans votre chambre pour créer une décoration toute en rondeur… Et si vous exposez cette <strong>bougie ronde</strong> à la lumière du jour ? Son aspect strié s’illumine de mille éclats. Ambiance élégante garantie ! <br/><br/>Ronde ou cylindrique, osez les couleurs avec les <a href="/65-bougies-couleurs" >bougies colorées</a>. </p>;;Bougie ronde striée 6cm ivoire ;Bougie ronde striée 6cm ivoire ;La douceur envahit votre intérieur avec cette bougie boule striée ivoire. Disséminez plusieurs bougies dans votre chambre et créez une décoration toute en rondeur.;;;;1;;2015-04-21;1;;0;Hauteur:60,Diamètre:60,Poids:90,Durée de combustion:+/-7,Tranche de combustion:1 à 15 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024304;1;Bougie ronde striée Ø8cm 15h ivoire;67,65,30,27,111,34,36;5,83;1;;0;;;;;2024304;;;;3553670243040;;0;;;;;20;1;;;;;;<p>Le temps est au cocooning… Enrobez votre décoration d’un bel habit ivoire grâce à cette <strong>bougie ronde striée</strong>. La rondeur de cette <strong>bougie boule</strong> adoucit l’ambiance, sa couleur illumine l’espace, ses reflets apporte de la finesse à votre décor… Cette <strong>bougie décorative ivoire</strong>, particulièrement élégante grâce aux stries qui la composent, n’a qu’un seul objectif : vous permettre de vous sentir bien chez vous !  <br/><br/>Choisissez la <strong>bougie ronde</strong> qui convient le mieux à votre décoration intérieure en parcourant les <a href="/67-bougies-d-ambiance" >bougies d’ambiance</a>.  </p>;;Bougie ronde striée 8cm ivoire;Bougie ronde striée 8cm ivoire;Enrobez votre décoration d’un habit ivoire grâce à cette bougie ronde striée. Sa rondeur adoucit l’ambiance, sa couleur illumine l’espace… Le temps est au cocooning.;;;;1;;2015-04-21;1;;0;Hauteur:80,Diamètre:80,Poids:210,Durée de combustion:+/-15,Tranche de combustion:15 à 25 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024404;1;Bougie ronde striée Ø9,5cm 20h ivoire;67,65,30,27,111,34,36;8,25;1;;0;;;;;2024404;;;;3553670244047;;0;;;;;20;1;;;;;;<p>Les <a href="/67-bougies-d-ambiance">bougies d’ambiance</a> rehaussent votre décoration ! Optez pour cette <strong>bougie ronde couleur ivoire</strong> et laissez-vous envelopper par sa douceur. Entre élégance et ambiance zen, cette <strong>bougie couleur ivoire</strong> adoucit votre décoration intérieure tout en respectant son harmonie… Et comme si elle était tissée de soie, l’enrobage strié de cette <strong>bougie boule</strong> affirme son caractère. </p>;;Bougie ronde striée 9,5cm ivoire;Bougie ronde striée 9,5cm ivoire;Optez pour cette bougie ronde ivoire et laissez-vous séduire par sa douceur. Entre élégance et ambiance zen, l’ivoire adoucit votre décor en respectant son harmonie. ;;;;1;;2015-04-21;1;;0;Hauteur:95,Diamètre:95,Poids:410,Durée de combustion:+/-20,Tranche de combustion:15 à 25 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024504;1;Bougie cylindrique striée 25h ivoire;67,65,30,27,111,34,36;10;1;;0;;;;;2024504;;;;3553670245044;;0;;;;;20;1;;;;;;<p><strong>Cylindrique, striée, couleur ivoire</striée>… Voici les principales caractéristiques de cette <strong>bougie décorative</strong> de 15 cm de hauteur. Grâce à la sobriété de sa couleur, cette <strong>bougie cylindrique ivoire</strong> s’installe facilement dans votre intérieur sans en rompre l’harmonie. Une manière de revisiter sa décoration tout en gardant l’âme de votre maison. <br/><br/>Adeptes de simplicité, découvrez les bougies cylindriques lisses dans les <a href="/67-bougies-d-ambiance" >bougies d’ambiance</a>. </p>;;Bougie cylindrique striée 15cm ivoire;Bougie cylindrique striée 15cm ivoire;Grâce à la sobriété de sa couleur, cette bougie cylindrique striée de 15 cm de hauteur s’installe facilement dans votre intérieur sans en rompre l’harmonie.;;;;1;;2015-04-21;1;;0;Hauteur:150,Diamètre:70,Poids:490,Durée de combustion:+/-25,Tranche de combustion:25 à 35 heures,Type de produit:Bougies cylindriques,Collection:Soie;0;;0;0;0;0;0;1
2024604;1;Bougie cylindrique striée 40h ivoire;67,65,30,27,111,34,36;16,58;1;;0;;;;;2024604;;;;3553670246041;;0;;;;;20;1;;;;;;<p>Du haut de ses 25cm, cette <strong>bougie cylindrique de couleur ivoire</strong> vous promet une décoration de charme. Placez cette <strong>bougie cylindrique</strong> dans votre salon et disposez-la sur votre plus beau <a href="/2157200-miroir-rond-pour-bougies-12-5cm.html">miroir</a>… Telle une étoffe de soie, cette <strong>bougie pilier ivoire</strong> se joue du chatoiement de son enrobage strié… Qui confère à cette <strong>bougie décorative</strong> un charme supplémentaire. Un atout qui ne manquera pas d’apporter de l’élégance à votre décoration intérieure !  <br/><br/>Osez le mélange des couleurs tout en harmonie avec les <a href="/67-bougies-d-ambiance" >bougies d’ambiance</a>. </p>;;Bougie cylindrique striée 25cm ivoire;Bougie cylindrique striée 25cm ivoire;Du haut de ses 25cm, cette bougie cylindrique de couleur ivoire vous promet une décoration de charme.;;;;1;;2015-04-21;1;;0;Hauteur:250,Diamètre:80,Poids:950,Durée de combustion:+/-40,Tranche de combustion:35 à 45 heures,Type de produit:Bougies cylindriques,Collection:Soie;0;;0;0;0;0;0;1
