Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2230649;1;Bougie cylindrique 75h noir;30,27,67,65;9,17;1;;0;;;;;2230649;;;;3023672306499;;0;;;;;50;1;;;;;;<p>Parce que le noir habille en un instant, craquez pour la <strong>bougie cylindrique noire</strong>. Cette <strong>bougie pilier</strong> se distingue par son allure racée. Teintée masse, cette <strong>bougie cylindrique</strong> adopte un coloris qui s’intégrera à chacun des style déco. En restant dans des tons basiques ou en y associant une pointe de couleur, la <strong>bougie noire</strong> vous accompagne pour des soirées ultra tendances. <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies noires</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant une durée de combustion d’environ 75h, sans risque de coulure. <br/> <br/> Vous êtes adeptes du noir&blanc, alors mariez cette <strong>bougie noire</strong> à la <a href="/2230601-bougie-cylindrique-75h-blanc" >bougie cylindrique blanche 75h</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 75h noir;Bougie cylindrique 75h noir;Parce que le noir habille en un instant, craquez pour la bougie cylindrique noire. En restant dans des tons basiques ou en y associant une pointe de couleur, la bougie noire accompagne vos soirées tendances.;bougie-cylindrique-75h-noir;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230649_1.jpg;0;Hauteur : 150, Diamètre : 70, Poids : 517, Durée de combustion : +/- 75, Tranche de combustion : 55 à 75 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230652;;Bougie cylindrique 75h gris perle;30,27,67,65;9,17;1;;0;;;;;2230652;;;;3023672306529;;0;;;;;50;1;;;;;;<p>On dit que le gris résulte du mélange de toutes les couleurs… Alors la <strong>bougie cylindrique gris perle </strong> sera parfaite pour donner de l’éclat à votre demeure. Moderne en apparence, la robe élégante de cette <strong>bougie décorative</strong> emprunte ses reflets nacrés aux perles du Pacifique… Une tonalité qui a traversé les âges, et qui confère à cette <strong>bougie pilier</strong>, teintée masse, une place de choix dans votre aménagement. <br/><br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies gris perle</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant une durée de combustion d’environ 75h, sans risque de coulure.  <br/> <br/> Pour une petite touche de luxe, trouvez l’écrin de la <strong>bougie cylindrique gris perle</strong> parmi nos plus belles <a href="/2452455-cloche-parfumeur-verre-20cm" >cloche en verre</a>.<br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 75h gris perle;Bougie cylindrique 75h gris perle;La bougie cylindrique gris perle sera parfaite pour donner de l’éclat à votre demeure. Une tonalité qui a traversé les âges, et qui confère à cette bougie pilier, une place de choix dans votre aménagement.;bougie-cylindrique-75h-gris-perle;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230652_1.jpg;0;Hauteur : 150, Diamètre : 70, Poids : 517, Durée de combustion : +/- 75, Tranche de combustion : 55 à 75 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2256100;1;Coffret 8 bougies longues trouvées vintage 7h;25,24,38,37;11,67;1;;0;;;;;2256100;;;;3023672561003;;0;;;;;50;1;;;;;;<p>Dans un design exclusif, les <strong>bougies longues trouées</strong> s’inspirent des charmes du passé pour le plus grand plaisir des adeptes de la décoration rétro. Inventées en 1900, ces <strong>bougies vintage<strong> se présentent dans un étui à l’ancienne signé Bougies la Française.<br/><br/>Ces <strong>bougies blanches</strong> sont perforées de 5 petits trous sur toute leur longueur et adoptent un pied cannelé. Les trous permettent à la cire liquide d’être récupérée. La cire de la bougie se solidifie et peut à nouveau être brûlée. Ce système garantit que la <strong>bougie ne coule pas</strong>. Le pied cannelé permet à ces bougies de s’adapter à tous les types de bougeoirs <br/><br/>Récompensées d’une médaille d’or à Nantes en 1924, ces <strong>bougies originales</strong> vous offrent une <strong>qualité haut de gamme</strong> et apporteront une touche d’authenticité à la décoration de votre table.<br/><br/>Retrouvez également ces bougies en <a href="/2256200-coffret-20-bougies-longues-trouees-vintage-7h" >coffret de 20 bougies longues trouées vintage</a>.Bougies fabriquées en France.</p>;;Coffret 8 bougies longues trouées vintage 7h;Coffret 8 bougies longues trouées vintage 7h;Dans un design exclusif, les bougies longues trouées s’inspirent des charmes du passé pour le plus grand plaisir des adeptes de la décoration rétro. Inventées en 1900, ces bougies vintage se présentent dans un étui à l’ancienne.;coffret-8-bougies-longues-trouvees-vintage-7h;;;1;;2013-01-01;;../import/authentique/ciergerie/2256100_1.jpg,../import/authentique/ciergerie/2256100_2256200_2.jpg,../import/authentique/ambiances/2-ambiance-retro-5.jpg,../import/authentique/ambiances/2-ambiance-retro3-5.jpg;0;Hauteur : 225, Diamètre : 21, Poids : 464, Durée de combustion : +/- 7, Tranche de combustion : 1 à 15 heures, Type de produit : Bougies trouées, Collection : Cieregerie et accessoires d'antan, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2256200;1;Coffret 20 bougies longues trouvées vintage 7h;25,24,38,37;24,17;1;;0;;;;;2256200;;;;3023672562000;;0;;;;;50;1;;;;;;<p>Semblant sortir tout droit d’une brocante, ces <strong>bougies longues trouées</strong> se présentent dans un étui à l’ancienne signé Bougies la Française. Inventées en 1900, ces <strong>bougies vintage</strong> se parent d’un design exclusif pour adopter un look résolument rétro.<br/><br/>Ces <strong>bougies blanches</strong> sont perforées de 5 petits trous sur toute leur longueur et adoptent un pied cannelé. Les trous permettent à la cire liquide d’être récupérée. La cire de la bougie se solidifie et peut à nouveau être brûlée. Ce système garantit que la <strong>bougie ne coule pas</strong>. Le pied cannelé permet à ces bougies de s’adapter à tous les types de bougeoirs.<br/><br/>Récompensé d’une médaille d’or à Nantes en 1924, ce système vous offre des <strong>bougies classiques d’une qualité haut de gamme</strong>. Apportant une véritable touche d’authenticité, ces bougies longues seront du plus bel effet sur votre table.<br/><br/>Retrouvez également ces bougies en <a href="/2256100-coffret-8-bougies-longues-trouees-vintage-7h" >coffret de 8 bougies longues trouées vintage</a>. <br/><br/>Bougies fabriquées en France.</p>;;Coffret 20 bougies longues trouées vintage 7h;Coffret 20 bougies longues trouées vintage 7h;Ces bougies longues trouées se présentent dans un étui à l’ancienne signé Bougies la Française. Inventées en 1900, ces bougies vintage se parent d’un design exclusif pour un look résolument rétro.;coffret-20-bougies-longues-trouvees-vintage-7h;;;1;;2013-01-01;;../import/authentique/ciergerie/2256200_1.jpg,../import/authentique/ciergerie/2256100_2256200_2.jpg,../import/authentique/ambiances/2-ambiance-retro-5.jpg,../import/authentique/ambiances/2-ambiance-retro3-5.jpg;0;Hauteur : 225, Diamètre : 21, Poids : 1160, Durée de combustion : +/- 7, Tranche de combustion : 1 à 15 heures, Type de produit : Bougie déco, Collection : Cieregerie et accessoires d'antan, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2452455;1;Cloche parfumeur verre 20cm;41;25;1;;0;;;;;2452455;;;;3023674524556;;0;;;;;50;1;;;;;;;;Cloche parfumeur verre;Cloche parfumeur verre;Cloche parfumeur verre;cloche-parfumeur-verre-20cm;;;1;;2013-01-01;;../import/couleur/verreries/2452455_1.jpg,../import/couleur/verreries/2452455_2.jpg,../import/couleur/verreries/2452455_3.jpg;;Hauteur : 200, Diamètre : 115, Poids : 1160,Type de produit : Cloche;0;;0;0;0;0;0;1
