Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2122310;1;Mini-verre pour bougies votives;74,72;4,67;1;;0;;;;;2122310;;;;;;0;;;;;50;1;;;;;;;;Mini-verre pour bougies votives;Mini-verre pour bougies votives;;mini-verre-pour-bougies-votives;;;1;;2013-01-01;1;;0;Diamètre : 125, Type de produit : Petites verreries, Collection : , Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2157200;1;Miroir rond support bougies;74,72;0,42;1;;0;;;;;2157200;;;;;;0;;;;;50;1;;;;;;;;Miroir rond support bougies;Miroir rond support bougies;;miroir-rond-support-bougies;;;1;;2013-01-01;1;;0;Hauteur : 69, Diamètre : 57, Poids : 110, Type de produit : Petites verreries, Collection : , Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
