Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2636550;1;Photophore verre 18cm lainage marinière bord de mer;77;25;1;;0;;;;;2636550;;;;3023676365508;;0;;;;;50;1;;;;;;<p>Exit le classicisme d’un <a href="/73-photophores-bougeoirs-et-lanternes">photophore</a> tellement ennuyeux ! Ce <strong>photophore en verre</strong> porte à merveille sa robe marinière pour devenir « la » pièce tendance de votre dressing… Ou plutôt le must-have de votre décoration ! <br/><br/>Belle idée déco, ce <strong>photophore en verre</strong> s’approprie à merveille les rayures horizontales de l’indémodable marinière présente dans toutes les garde-robes. Joli clin d’œil Mode et Déco, ce <strong>photophore en verre</strong> s’expose pour devenir l’emblème de votre déco Fashion au style Bord de mer ! <br/><br/>Mettez votre <strong>photophore marinière</strong> en lumière avec toutes nos < a href="/67-bougies-d-ambiance">bougies rondes et cylindriques</a>. </p>;;Photophore verre marinière ;Photophore verre marinière ;Ce photophore en verre porte à merveille sa robe marinière pour devenir « la » pièce tendance de votre dressing… Ou plutôt le must-have de votre décoration !;;;;1;;2014-03-03;1;;0;Hauteur:180,Diamètre:150,Poids:630,Type de produit:Photophores,Collection:Cœur indigo;0;;0;0;0;0;0;1
2615850;1;Coffret bougie parfumée 30h dunes marines;77;20,83;1;;0;;;;;2615850;;;;3023676158506;;0;;;;;50;1;;;;;;<p>Dans une invitation à la détente, un paysage tiré du littoral se dessine sur le coffret de cette <a href="/41-bougies-parfumees">bougie parfumée</a>. Telle une carte postale envoyée, ce <strong>coffret parfumé</strong> noir et blanc vous rappelle vos dernières vacances… Une douceur des sables que vous ne pouvez pas oublier ! <br/><br/>Comme un rappel olfactif aux dunes de sable marines, la senteur de cette <strong>bougie parfumée</strong> est tour à tour fleurie, fraîche, poudrée et subtilement boisée. Bergamote et aneth souligne le départ de son parfum. En cœur, patchouli et santal se mêlent aux notes florales de la violette et de l’iris… Pour libérer un final d’héliotrope et de muscs blancs. <br/><br/>Une <strong>bougie parfumée</strong> verre laquée blanche à offrir votre plus grand plaisir ! <br/><br/>Découvrez aussi tous nos <a href="/50-diffuseurs-parfumes">diffuseurs parfumés</a> pour explorer nos plus belles fragrances.  <br/><br/>Bougie parfumée fabriquée en France. Parfum de Grasse : Dunes marines. </p>;;Coffret bougie parfumée 30h dunes marines;Coffret bougie parfumée 30h dunes marines;Telle une carte postale envoyée, cette bougie parfumée vous rappelle vos dernières vacances… Une douceur des sables que vous ne pouvez pas oublier !;;;;1;;2014-03-03;1;;0;Hauteur:78,Largeur:120,Profondeur:120,Poids:150,Durée de combustion:+/- 30,Tranche de combustion:25 à 35 heures,Type de produit:Bougies parfumées,Collection:Rivage,Parfum:Dunes marines,Famille olfactive:Florale;0;;0;0;0;0;0;1
2620050;1;3 bougies parfumées 25h tasses en céramique;77;25;1;;0;;;;;2620050;;;;3023676200502;;0;;;;;50;1;;;;;;<p>Habillées d’une sérigraphie évoquant la douceur des dunes du littoral, ces 3 <a href="/41-bougies-parfumees">bougies parfumées</a> font déjà voyager. Coulées dans des contenant en forme de tasse et d’une véritable anse en bois, ces <strong>bougies parfumées</strong> sont ce « petit souvenir » de vacances qui vous permet de vous échapper… <br/><br/><strong>3 bougies parfumées</strong> pour 3 parfums en complémentarité. <br/>La <strong>bougie parfumée Plage</strong>, à la cire gris perle, vous emporte dans une senteur de sable doré. Un léger parfum de monoï gourmand, fleuri et ambré. <br/>La <strong>bougie parfumée Littoral</strong>, à la cire gris foncé, délivre un ballet marin. Une senteur embruns aux notes vertes, florales et marines. <br/>La <strong>bougie parfumée Rivage</strong>, à la cire blanche, dévoile une senteur de pinède. Une note fraîche aromatique, sur un corps boisé de pin maritime. <br/><br/>Pour de nouvelles découvertes olfactives, découvrez tous nos <a href="/50-diffuseurs-parfumes">diffuseurs de parfum</a> ! <br/><br/>Bougies parfumées fabriquées en France. Parfum de Grasse : Sable doré, embruns et pinède. </p>;;3 bougies parfumées 25h tasses ;3 bougies parfumées 25h tasses ;Coulées dans des tasses dotées d’une véritable anse en bois, ces bougies parfumées sont ce « petit souvenir » de vacances qui vous permet de vous échapper…;;;;1;;2014-03-03;1;;0;Hauteur:80,Diamètre:85,Poids:110,Durée de combustion:+/- 25,Tranche de combustion:25 à 35 heures,Type de produit:Bougies parfumées,Collection:Rivage,Parfum:Parfums d'été,Famille olfactive:Marine;0;;0;0;0;0;0;1
