Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2237402;1;Bougie cylindrique 170h ivoire;25,24,57,37;22,92;1;;0;;;;;2237402;;;;3023672374023;;0;;;;;20;1;;;;;;<p>Ne comptez plus les heures avec cette <strong>bougie cylindrique</strong> ! Du haut de ses 20cm, cette <strong>bougie décorative</strong> dispose d’une durée de combustion longue durée pour vous faire partager d’inoubliables soirées. Grâce à sa couleur ivoire, cette <strong> bougie d’ambiance</strong> se marie sans peine à votre décor. Uniquement habillée d’une étiquette « Art et Matières », cette <strong>bougie cylindrique en forme de cierge</strong> renforce le caractère authentique de votre pièce… Et révèle votre goût des choses simples. <br/><br/>Découvrez d’autres <strong>cierges et accessoires d’antan</strong> avec toute notre collection <a href="/25-la-ciergerie">La Ciergerie</a>. <br/><br/>Bougie fabriquée en France.</p>;;Bougie cylindrique 170h ivoire;Bougie cylindrique 170h ivoire;Ne comptez plus les heures avec cette bougie cylindrique 170h. Grâce à sa couleur ivoire, cette bougie d’ambiance se marie sans peine à votre décor.;;;;1;;2015-03-03;1;;0;Hauteur:200,Diamètre:100,Poids:1283,Durée de combustion:+/- 170,Tranche de combustion:100 heures et plus,Type de produit:Bougies cylindriques,Collection:Art et Matière;0;;0;0;0;0;0;1
2237302;1;Bougie cylindrique 125h ivoire;25,24,57,37;18,25;1;;0;;;;;2237302;;;;3023672373026;;0;;;;;20;1;;;;;;<p>Faites le plein d’authenticité avec cette <strong>bougie cylindrique couleur ivoire</strong>. Façonnée tel un cierge, cette <strong>bougie pilier</strong> revêt une étiquette traditionnelle qui sublime davantage sa matière. Installée sur votre meuble de salon, cette <strong>bougie ivoire</strong> s’associe aux <a href="/2237402-bougie-cylindrique-170h-ivoire.html">bougies 170h</a> et <a href="/2237502-bougie-cylindrique-100h-ivoire.html">bougies 100h</a> de la même gamme… Et ravira les amateurs de simplicité pour une décoration épurée. <br/><br/>Explorez la collection <a href="/26-art-et-matiere">Art et Matière</a> pour des <strong>bougies décoratives originales</strong> inspirées de pelotes de ficelle ou de bobines de fils ! <br/><br/>Bougie fabriquée en France.</p>;;Bougie cylindrique 125h ivoire;Bougie cylindrique 125h ivoire;Faites le plein d’authenticité avec cette bougie cylindrique couleur ivoire. Installée dans votre salon, cette bougie vous offrira un éclairage tamisé de 125h.;;;;1;;2015-03-03;1;;0;Hauteur:150,Diamètre:100,Poids:965,Durée de combustion:+/- 125,Tranche de combustion:100 heures et plus,Type de produit:Bougies cylindriques,Collection:Art et Matière;0;;0;0;0;0;0;1
2237502;1;Bougie cylindrique 100h ivoire;25,24,57,37;16,58;1;;0;;;;;2237502;;;;3023672375020;;0;;;;;20;1;;;;;;<p>Grâce à cette <strong>bougie arborant la forme d’un cierge</strong>, l’apaisement s’installe dans votre décoration intérieure. A travers des tons ivoire, cette <strong>bougie pilier</strong> accessoirise votre pièce de couleurs douces et naturelles. Nichée dans votre salon, elle participera la mise en place d’une ambiance sereine, idéale pour se reposer. <strong>Bougie cylindrique</strong> de caractère, ce ne sont pas moins de 100h de combustion que vous offre cette <strong>bougie décorative</strong>. <br/><br/>Difficile de faire mieux… et pourtant ! Parcourez l’ensemble de notre collection <a href="/25-la-ciergerie">La Ciergerie</a> pour des bougies encore plus résistantes au temps…<br/><br/><br/><br/>Bougie fabriquée en France.</p>;;Bougie cylindrique 100h ivoire;Bougie cylindrique 100h ivoire;Cette bougie ivoire est une invitation à l’apaisement. Idéale pour une ambiance tamisée, cette bougie cylindrique vous offre une durée de 100h de combustion !;;;;1;;2015-03-03;1;;0;Hauteur:120,Diamètre:100,Poids:770,Durée de combustion:+/- 100,Tranche de combustion:100 heures et plus,Type de produit:Bougies cylindriques,Collection:Art et Matière;0;;0;0;0;0;0;1
