Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2024235;1;Bougie ronde striée Ø6cm 7h turquoise;67,65,30,27,111,34,36;4,17;1;;0;;;;;2024235;;;;3553670242357;;0;;;;;19;1;;;;;;<p>Avec cette jolie <strong>bougie ronde striée turquoise</strong>, un vent marin souffle sur votre décoration. De magnifiques gouttes d’eau turquoise s’invitent dans votre intérieur et rafraichissent votre espace de vie. Non seulement cette <a href="/67-bougies-d-ambiance">bougie d’ambiance</a> réveille votre pièce mais elle invite aussi à la rêverie et aux lagons tropicaux… <br/><br/>Pour accompagner la <strong>bougie turquoise</strong>, ajoutez l’écume de la mer à votre décoration avec une <a href="/2024314-bougie-ronde-striee-o8cm-15h-blanc.html">bougie ronde striée blanche</a>. </p>;;Bougie ronde striée 6cm turquoise;Bougie ronde striée 6cm turquoise;Avec cette jolie bougie ronde striée turquoise, un vent marin souffle sur votre décoration et vous invite à la rêverie et aux lagons tropicaux.;;;;1;;2015-04-23;1;;0;Hauteur:60,Diamètre:60,Poids:90,Durée de combustion:+/-7,Tranche de combustion:1 à 15 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024335;1;Bougie ronde striée Ø8cm 15h turquoise;67,65,30,27,111,34,36;5,83;1;;0;;;;;2024335;;;;3553670243354;;0;;;;;13;1;;;;;;<p>Arrêtez le temps et profitez des langueurs océanes… Un brin d’exotisme s’installe dans votre salon avec cette <strong>bougie ronde turquoise</strong>. Sa forme ronde et ses nuances bleu-vert évoquent le balai infini des rouleaux de la mer… Tandis que la finition striée de cette <strong>bougie ronde</strong> rappelle le scintillement de l’océan… Faites de cette <strong>bougie boule turquoise</strong> un allier de choix dans votre décoration intérieure et offrez-vous un petit bonheur au quotidien.<br/><br/>Arborez une décoration des plus marines avec les <a href="/106-mixed-indigo">bougies bleues de la collection Mixed Indigo</a>. </p>;;Bougie ronde striée 8cm turquoise;Bougie ronde striée 8cm turquoise;Un brin d’exotisme s’installe dans votre salon avec cette bougie ronde striée turquoise qui vous offrira un petit bonheur au quotidien.;;;;1;;2015-04-23;1;;0;Hauteur:80,Diamètre:80,Poids:210,Durée de combustion:+/-15,Tranche de combustion:15 à 25 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024435;1;Bougie ronde striée Ø9,5cm 20h turquoise;67,65,30,27,111,34,36;8,25;1;;0;;;;;2024435;;;;3553670244351;;0;;;;;20;1;;;;;;<p>Entre le bleu et le vert, le cœur de cette <a href="/68-bougies-deco">bougie décorative</a> balance ! Qu’à cela ne tienne, cette belle <strong>bougie ronde turquoise</strong> fera craquer les amateurs de pureté. Avec son aspect strié et son design épuré, cette <strong>bougie turquoise</strong> met en beauté votre décor… Et si vous recherchez une ambiance de plénitude, ces <strong>bougies rondes turquoise</strong> seront parfaites pour donner dimension revitalisante et régénératrice à votre intérieur. <br/><br/>Plongez au cœur de nos <a href="/41-bougies-parfumees">bougies parfumées</a> pour prolonger le voyage. </p>;;Bougie ronde striée 9,5cm turquoise;Bougie ronde striée 9,5cm turquoise;Cette belle bougie ronde striée turquoise fera craquer les amateurs de pureté et sera parfaite pour donner dimension revitalisante à votre intérieur.;;;;1;;2015-04-23;1;;0;Hauteur:95,Diamètre:95,Poids:410,Durée de combustion:+/-20,Tranche de combustion:15 à 25 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024535;1;Bougie cylindrique striée 15cm 25h turquoise;67,65,30,27,111,34,36;10;1;;0;;;;;2024535;;;;3553670245358;;0;;;;;20;1;;;;;;<p>La <strong>bougie cylindrique striée turquoise</strong> emprunte le meilleur des couleurs océanes pour illuminer chaque instant de votre vie… Telle une mer turquoise, cette <a href="/68-bougies-deco">bougie décorative</a> fera chatoyer votre décoration intérieure. <strong>Bougie pilier</strong> inspirée de lagons lointains, elle diffuse ses qualités tonifiantes pour vous offrir une décoration resplendissante ! <br/><br/>Pour une association de couleurs réussie, mariez cette bougie turquoise avec les <a href="/2024514-bougie-cylindrique-striee-15cm-25h-blanc.html">bougies blanches striées de la collection Soie</a>. </p>;;Bougie cylindrique striée 15cm turquoise;Bougie cylindrique striée 15cm turquoise;La bougie cylindrique striée turquoise emprunte le meilleur des couleurs océanes pour illuminer chaque instant de votre vie…;;;;1;;2015-04-23;1;;0;Hauteur:150,Diamètre:70,Poids:490,Durée de combustion:+/-25,Tranche de combustion:25 à 35 heures,Type de produit:Bougies cylindriques,Collection:Soie;0;;0;0;0;0;0;1
2024635;1;Bougie cylindrique striée 25cm 40h turquoise;67,65,30,27,111,34,36;16,58;1;;0;;;;;2024635;;;;3553670246355;;0;;;;;20;1;;;;;;<p>Jouant sur des notes bleues et vertes, la <strong>bougie cylindrique turquoise</strong> interprète une partition à l’inspiration marine. Sa forme cylindrique élève cette <a href="/68-bougies-deco">bougie décorative</a> au rythme de ses stries… Pour devenir l’instrument indispensable de votre décoration intérieure. Composez une mélodie de <strong>bougies cylindriques turquoise</strong> et laissez parler votre imagination… <br/><br/>Devenez le compositeur de votre décoration en associant la <strong>bougie ronde striée turquoise</strong> à d’autres coloris de <a href="/67-bougies-d-ambiance">bougies rondes et cylindriques</strong>. </p>;;Bougie cylindrique striée 25cm turquoise;Bougie cylindrique striée 25cm turquoise;Jouant sur des notes bleues et vertes, la bougie cylindrique turquoise interprète une partition à l’inspiration marine.;;;;1;;2015-04-23;1;;0;Hauteur:250,Diamètre:80,Poids:950,Durée de combustion:+/-40,Tranche de combustion:35 à 45 heures,Type de produit:Bougies cylindriques,Collection:Soie;0;;0;0;0;0;0;1
