Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2240225;1;Bougie ronde Ø8cm 23h violet pensée;30,27,67,65;4,17;1;;0;;;;;2240225;;;;3023672402252;;0;;;;;50;1;;;;;;<p>Tout un bouquet de violette roulé dans une petite boule de cire, c’est la <strong>bougie violet pensée</strong>. Tels des petits cailloux doux et ronds rapportés du jardin, semez cette <strong>bougie décorative</strong> dans tout votre lieu de vie. <br/><br/> Parce qu’elles sont d’une couleur qui vous ressemble, les <strong>bougies violet pensée</strong> personnalisent votre univers en toute féminité. Fidèles à la coloration d’une fleur de pensée, ces <strong>bougies boules</strong> dévoileront toute la tendresse et le romantisme qui sont en vous. <br/> <br/> Allumée, la teinte de cette <strong>bougie déco</strong> se réchauffe. Dotée d’une combustion longue durée, vous profiterez, avec la <strong>bougie ronde</strong>, de fins de journées cosy et tamisées. <br/><br/> Pour qu’elle vous accompagne tel un trésor dans chacune de vos pièces, placez la <strong>bougie violet pensée</strong> sous une <a href="/2452455-cloche-parfumeur-verre-20cm" >cloche en verre</a>.<br/><br/> </p>;;Bougie décorative ronde Ø8cm violet pensée;Bougie décorative ronde Ø8cm violet pensée;Tout un bouquet de violette roulé dans une petite boule de cire, c’est la bougie violet pensée. Ces bougies boules dévoileront toute la tendresse qui est en vous.;bougie-ronde-8cm-23h-violet-pensee;;;1;;2013-01-01;1;../import/couleur/colorama/boules/2240225_1.jpg;0;Hauteur : 80, Diamètre : 80, Poids : 210, Durée de combustion : +/- 23, Tranche de combustion : 15 à 25 heures, Type de produit : Bougies rondes, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2240256;1;Bougie ronde Ø8cm 23h rose pivoine;30,27,67,65;4,17;1;;0;;;;;2240256;;;;3023672402566;;0;;;;;50;1;;;;;;<p>Comme un bouton de fleur à peine éclos, la <strong>bougie rose pivoine</strong> est pleine de promesses. En évidence sur une table basse ou un buffet, les courbes harmonieuses de cette <strong>bougie décorative</strong> sont un appel à la belle saison. <br/><br/> Avec les <strong>bougies rose pivoine</strong>, vous déambulez dans votre couloir comme dans les allées d’un jardin. Séduites par l’éclat des pétales veloutés d’une fleur de pivoine, toutes les touches roses intenses de ces <strong>bougies rondes</strong> sont autant de clins d’œil pour voir la vie en rose ! <br/> <br/> Quand le jardin s’endort, on allume cette <strong>bougie déco</strong> pour une combustion longue durée. Cette <strong>bougie ronde</strong> vous dévoile alors d’autres trésors lumineux. <br/><br/> Pour une décoration encore plus intense, associez cette <strong>bougie rose pivoine</strong> à nos <a href="/67-bougies-d-ambiance" >bougies d’ambiance colorées</a>.<br/><br/> </p>;;Bougie décorative ronde Ø8cm rose pivoine;Bougie décorative ronde Ø8cm rose pivoine;Comme un bouton de fleur, la bougie rose pivoine est pleine de promesses. En évidence sur une table basse, cette bougie décorative est un appel à la belle saison. ;bougie-ronde-8cm-23h-rose-pivoine;;;1;;2013-01-01;1;../import/couleur/colorama/boules/2240256_1.jpg;0;Hauteur : 80, Diamètre : 80, Poids : 210, Durée de combustion : +/- 23, Tranche de combustion : 15 à 25 heures, Type de produit : Bougies rondes, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2240218;1;Bougie ronde Ø8cm 23h gris zinc;30,27,67,65;4,17;1;;0;;;;;2240218;;;;3023672402184;;0;;;;;50;1;;;;;;<p>Pour les amateurs de style « indus », mais pas seulement, voici la <strong>bougie gris zinc</strong>. Décorant une étagère de tôle ou en bois recyclé, la rondeur de cette <strong>bougie décorative</strong> n’est pas sans rappeler les boulons, vis et autres pièces métalliques que l’on déniche dans les vieux entrepôts. <br/><br/> Les <strong>bougies gris zinc</strong> à la sphère parfaite deviennent alors un accessoire moderne et élégant pour habiller une table de dîner. Mystérieuse et profonde, la tonalité grise de ces <strong>bougies rondes</strong> les rendent indémodables. Vous aurez alors très vite envie d’harmoniser les <strong>bougies boules</strong> à d’autres nuances pour accentuer leur effet !<br/> <br/> Contrastant avec sa teinte froide, la flamme de la <strong>bougie déco</strong> redoublera d’intensité. Cette <strong>bougie ronde</strong>, à la combustion longue durée, assurera l’ambiance de vos nuits de fête. <br/><br/> Pour lui associer d’autres formes et matières, présentez la <strong>bougie gris zinc</strong> accompagnée de l’une de nos <a href="/67-bougies-d-ambiance" >bougies d’ambiance colorées</a>. </p>;;Bougie décorative ronde Ø8cm gris zinc;Bougie décorative ronde Ø8cm gris zinc;Pour les amateurs de style indus, mais pas seulement, voici la bougie gris zinc. Mystérieuse et profonde, la tonalité de ces bougies rondes les rendent indémodables.;bougie-ronde-8cm-23h-gris-zinc;;;1;;2013-01-01;1;../import/couleur/colorama/boules/2240218_1.jpg;0;Hauteur : 80, Diamètre : 80, Poids : 210, Durée de combustion : +/- 23, Tranche de combustion : 15 à 25 heures, Type de produit : Bougies rondes, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2240287;1;Bougie ronde Ø8cm 23h rouge Noël;30,27,67,65;4,17;1;;0;;;;;2240287;;;;3023672402870;;0;;;;;50;1;;;;;;<p>Comment ne pas penser aux boules du sapin en voyant la <strong>bougie rouge Noël</strong>. Pour que s’illumine tout autant votre demeure de fête, disposez  en abondance cette <strong>bougie décorative</strong>, comme une ribambelle de petits globes chatoyants. <br/><br/> La robe colorée des <strong>bougies rouge Noël</strong> est éclatante et chaleureuse. Le cadre conviviale instauré par ces <strong>bougies rondes</strong> libère les esprits féériques. Très familiale pendant les fêtes, l’aspect velours-carmin de ces <strong>bougies boules</strong> peut se faire plus intimiste et romantique le reste de l’année...<br/> <br/> Ajoutez-lui la pointe jaune orangée d’une flamme, et cette <strong>bougie déco</strong> libérera toute son expression. D’une durée de combustion longue, la <strong>bougie ronde</strong> animera à elle seule vos soirées d’hiver. <br/><br/> Pour une présentation encore plus glamour, coordonnez cette <strong>bougie rouge Noël</strong> à une sublime <a href="/2452455-cloche-parfumeur-verre-20cm" >cloche en verre</a>.<br/><br/> </p>;;Bougie décorative ronde Ø8cm rouge Noël;Bougie décorative ronde Ø8cm rouge Noël;La robe colorée des bougies rouge Noël est éclatante. Très familiale pendant les fêtes, l’aspect velours-carmin de ces bougies rondes se fait romantique le reste de l’année.;bougie-ronde-8cm-23h-rouge-noel;;;1;;2013-01-01;1;../import/couleur/colorama/boules/2240287_1.jpg;0;Hauteur : 80, Diamètre : 80, Poids : 210, Durée de combustion : +/- 23, Tranche de combustion : 15 à 25 heures, Type de produit : Bougies rondes, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230749;1;Bougie votive 10h noir;71,69;2,08;1;;0;;;;;2230749;;;;3023672307496;;0;;;;;50;1;;;;;;<p>Grâce à sa petite taille, la <strong>bougie votive noire</strong> s’adaptera à tous les recoins de votre résidence. Déposée au centre d’une table basse ou sur un angle de buffet, cette <strong>bougie noire</strong> fera sensation. Placez cette <strong>petite bougie</strong> dans un contenant adapté pour faire scintiller vos soirées ! <br/><br/> Cette <strong>bougie noire</strong> joue la carte du chic et de l’élégance. Au coloris indémodable, cette <strong>bougie votive</strong> habillera votre intérieur d’une somptueuse note de noir pour apporter une touche de modernité. Associez-la à une pointe de couleur pour rehausser son style et en faire un accessoire de décoration ultra tendance. <br/><br/> Mixez les formes et les couleurs en coordonnant cette <strong>bougie votive noire</strong> à toutes nos <a href="/67-bougies-d-ambiance" >bougies d’ambiance colorées</a>.<br/><br/> Bougie artisanale fabriquée à la main.</p>;;Bougie votive 10h noir;Bougie votive 10h noir;Cette bougie noire joue la carte du chic et de l’élégance. Au coloris indémodable, cette bougie votive habillera votre intérieur d’une somptueuse note de noir.;bougie-votive-10h-noir;;;1;;2013-01-01;1;../import/couleur/colorama/votives/2230749_1.jpg;0;Hauteur : 48, Diamètre : 38, Poids : 51, Durée de combustion : +/- 10, Tranche de combustion : 1 à 15 heures, Type de produit : Bougies votives, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230701;1;Bougie votive 10h blanc;71,69;2,08;1;;0;;;;;2230701;;;;3023672307014;;0;;;;;50;1;;;;;;<p>Grâce à sa petite taille, la <strong>bougie votive blanche</strong> trouvera toujours sa place dans votre décoration. Déposée sur une étagère ou au milieu d’une console, cette <strong>bougie blanche</strong> sera une belle source rayonnante. Avec simplicité, parsemez votre intérieur de petites touches de lumières… Enfin, glissez cette <strong>petite bougie</strong> dans un récipient adapté pour amplifier son lustre ! <br/><br/> D’un blanc éclatant, cette <strong>bougie votive</strong> apportera une touche de luminosité supplémentaire dans votre pièce. Au coloris classique, cette <strong>bougie blanche</strong> se marie à tous les styles pour devenir l’accessoire essentiel d’une décoration tout en finesse et en pureté. <br/><br/> Jouez sur les contrastes et mixez les couleurs en coordonnant cette <strong>bougie votive blanche</strong> à toutes nos <a href="/2230749-bougie-votive-10h-noir" >bougies votives noires</a>.<br/><br/> Bougie artisanale fabriquée à la main.</p>;;Bougie votive 10h blanc;Bougie votive 10h blanc;Grâce à sa petite taille, la bougie votive blanche trouvera toujours sa place dans votre décoration. Déposée sur une console, cette bougie blanche sera une belle source rayonnante.;bougie-votive-10h-blanc;;;1;;2013-01-01;1;../import/couleur/colorama/votives/2230701_1.jpg;0;Hauteur : 48, Diamètre : 38, Poids : 51, Durée de combustion : +/- 10, Tranche de combustion : 1 à 15 heures, Type de produit : Bougies votives, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
