ID produit*;Attribut (Nom:Type:Position)*;Valeur (Valeur:Position)*;Référence fournisseur;Référence;EAN13;UPC;Prix d'achat;Impact sur le prix;Eco taxe;Quantité;Quantité minimale;Impact sur le poids;Valeurs par défaut (0 = Non, 1 = oui);Position de l'image;URL de l'image;Supprimer les images existantes (0 = non, 1 = oui);ID ou nom de la boutique
2240225;Couleur:color:0;Violet:0;;;;;;0;;50;;;0;;;0;1
2240256;Couleur:color:0;Rose:0;;;;;;0;;50;;;0;;;0;1
2240218;Couleur:color:0;Gris:0;;;;;;0;;50;;;0;;;0;1
2240287;Couleur:color:0;Rouge:0;;;;;;0;;50;;;0;;;0;1
