Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2024200;1;Bougie ronde striée Ø6cm 7h orange clémentine;67,65,30,27,111,34,36;4,17;1;;0;;;;;2024200;;;;3553670242005;;0;;;;;20;1;;;;;;<p>Les agrumes prennent possession de votre décoration intérieure ! Avec cette belle petite <strong>bougie ronde clémentine</strong>, créez une décoration ultra vitaminée. Son aspect strié confirme le caractère audacieux de cette <strong>bougie ronde</strong> qui ne sert qu’un objectif : prouver votre dynamisme ! <br/><br/>Pour une décoration énergique, découvrez toutes les couleurs de nos <a href="/67-bougies-d-ambiance">bougies rondes et cylindriques</a>. </p>;;Bougie ronde striée 6cm orange clémentine;Bougie ronde striée 6cm orange clémentine;Les agrumes prennent possession de votre décoration intérieure ! Avec cette belle petite bougie ronde striée organe clémentine, créez une décoration ultra vitaminée.;;;;1;;2015-04-24;1;;0;Hauteur:60,Diamètre:60,Poids:90,Durée de combustion:+/-7,Tranche de combustion:1 à 15 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024300;1;Bougie ronde striée Ø8cm 15h orange clémentine;67,65,30,27,111,34,36;5,83;1;;0;;;;;2024300;;;;3553670243002;;0;;;;;20;1;;;;;;<p>Aucun pépin ne troublera la quiétude de cette <strong>bougie ronde clémentine</strong> ! Ronde et striée, cette <a href="/67-bougies-d-ambiance">bougie décorative</a> est une boule d’énergie aux tons orangés. Sur un meuble de salon ou dans votre cuisine, la <strong>bougie ronde clémentine</strong> constitue à elle seule une belle cure de vitamines. <br/><br/>Pour les plus gourmands, embaumez votre intérieur avec les <a href="/41-bougies-parfumees">bougies parfumées</a> de notre collection Confiserie générale. </p>;;Bougie ronde striée 8cm orange clémentine;Bougie ronde striée 8cm orange clémentine;Aucun pépin ne troublera la quiétude de cette bougie ronde striée orange clémentine ! Ronde et striée, cette bougie déco est une boule d’énergie aux tons orangés.;;;;1;;2015-04-24;1;;0;Hauteur:80,Diamètre:80,Poids:210,Durée de combustion:+/-15,Tranche de combustion:15 à 25 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024400;1;Bougie ronde striée Ø9,5cm 20h orange clémentine;67,65,30,27,111,34,36;8,25;1;;0;;;;;2024400;;;;3553670244009;;0;;;;;20;1;;;;;;<p>Ambiance chaleureuse et conviviale garantie autour de la <strong>bougie ronde clémentine</strong> ! Utilisée avec parcimonie dans vos pièces, la <strong>bougie orange</strong>  à la couleur tonifiante déploie son énergie positive et égaye votre décoration. La rondeur de ses formes comparée à ses stries audacieuses confirme la force tranquille de cette <a href="/67-bougies-d-ambiance">bougie décorative</a>. <br/><br/>Personnalisez davantage votre déco intérieure en associant cette <strong>bougie ronde clémentine</strong> à la <a href="/2024384-bougie-ronde-striee-o8cm-15h-vert-anis.html">bougie ronde striée verte anis</a>.  </p>;;Bougie ronde striée 9,5cm orange clémentine;Bougie ronde striée 9,5cm orange clémentine;Ambiance conviviale garantie autour de la bougie ronde striée clémentine ! La bougie à la couleur tonifiante déploie son énergie positive et égaye votre décoration.;;;;1;;2015-04-24;1;;0;Hauteur:95,Diamètre:95,Poids:410,Durée de combustion:+/-20,Tranche de combustion:15 à 25 heures,Type de produit:Bougies rondes,Collection:Soie;0;;0;0;0;0;0;1
2024500;1;Bougie cylindrique striée 15cm 25h orange clémentine;67,65,30,27,111,34,36;10;1;;0;;;;;2024500;;;;3553670245006;;0;;;;;20;1;;;;;;<p>Inutile de repeindre les murs pour accorder une deuxième jeunesse à la couleur orange ! Avec la <strong>bougie cylindrique striée clémentine</strong>, apportez un côté rétro tout en finesse à votre décoration intérieure. Au coloris volontairement « années 70 », cette ravissante <a href="/67-bougies-d-ambiance">bougie décorative</a> s’appose en petites touches dans votre salon pour vous offrir un petit coin de convivialité. La <strong>bougie clémentine</strong> saura sans nul doute apporter du pep’s et vivifier votre décoration. <br/><br/>Envie de donner des couleurs à votre décoration ? Découvrez l’étendue de la palette de <a href="/65-bougies-couleurs">bougies déco colorées</a> de la collection Colorama. </p>;;Bougie cylindrique striée 15cm orange clémentine;Bougie cylindrique striée 15cm orange clémentine;Avec la bougie cylindrique striée clémentine, apportez un côté rétro tout en finesse à votre décoration et offrez-vous un joli coin de convivialité dans votre salon.;;;;1;;2015-04-24;1;;0;Hauteur:150,Diamètre:70,Poids:490,Durée de combustion:+/-25,Tranche de combustion:25 à 35 heures,Type de produit:Bougies cylindriques,Collection:Soie;0;;0;0;0;0;0;1
2024600;1;Bougie cylindrique striée 25cm 40h orange clémentine;67,65,30,27,111,34,36;16,58;1;;0;;;;;2024600;;;;3553670246003;;0;;;;;20;1;;;;;;<p>Clairement vivifiante, cette <strong>bougie cylindrique couleur orange clémentine</strong>  sera un objet déco convoité par vos invités. Avec sa peau striée, la <strong>bougie cylindrique clémentine</strong> étonne autant qu’elle séduit. Un nouvel argument des plus fruités dans votre décoration intérieure ! <br/><br/>Créez une atmosphère particulière dans vos pièces en y faisant régner des <a href="/41-bougies-parfumees">bougies parfumées</a> boisées, épicées, florales ou orientales. </p>;;Bougie cylindrique striée 25cm orange clémentine;Bougie cylindrique striée 25cm orange clémentine;Avec sa peau striée, la bougie cylindrique clémentine étonne autant qu’elle séduit. Un nouvel argument des plus fruités dans votre décoration intérieure !;;;;1;;2015-04-24;1;;0;Hauteur:250,Diamètre:80,Poids:950,Durée de combustion:+/-40,Tranche de combustion:35 à 45 heures,Type de produit:Bougies cylindriques,Collection:Soie;0;;0;0;0;0;0;1
